"","first_name","last_name","baker_age","baker_occupation","hometown","signature_bake","show_stopper","series","episode","technical","result"
"3068","Jane","Beedle",61,"Garden designer","Beckenham","Pesto and Sundried Tomato Palmiers and Goats Cheese, Olive and Parma Ham Palmiers","Pistachio and Raspberry Fondant Fancies and Lemon Curd Surprise Fondant Fancies",7,8,5,"IN"
"3069","Jane","Beedle",61,"Garden designer","Beckenham","Pesto and Sundried Tomato Palmiers and Goats Cheese, Olive and Parma Ham Palmiers","Pistachio and Raspberry Fondant Fancies and Lemon Curd Surprise Fondant Fancies",7,9,1,"IN"
"3070","Jane","Beedle",61,"Garden designer","Beckenham","Pesto and Sundried Tomato Palmiers and Goats Cheese, Olive and Parma Ham Palmiers","Pistachio and Raspberry Fondant Fancies and Lemon Curd Surprise Fondant Fancies",7,10,3,"Runner-up"
"3071","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,1,7,"STAR BAKER"
"3072","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,2,2,"IN"
"3073","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,3,9,"IN"
"3074","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,4,3,"IN"
"3075","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,5,1,"IN"
"3076","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,6,4,"IN"
"3077","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,7,4,"IN"
"3078","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,8,5,"IN"
"3079","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,9,1,"IN"
"3080","Jane","Beedle",61,"Garden designer","Beckenham","Red, White and Blue Meringue Crown","Family Favourites Feast",7,10,3,"Runner-up"
"3081","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,1,8,"IN"
"3082","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,2,8,"IN"
"3083","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,3,8,"IN"
"3084","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,4,4,"IN"
"3085","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,5,1,"STAR BAKER"
"3086","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,6,5,"IN"
"3087","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,7,4,"OUT"
"3088","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Raspberry and Cream Cupcakes","Chocolate Marble Cakewith Dark and White Chocolate Truffles",2,8,NA,NA
"3089","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,1,8,"IN"
"3090","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,2,8,"IN"
"3091","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,3,8,"IN"
"3092","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,4,4,"IN"
"3093","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,5,1,"STAR BAKER"
"3094","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,6,5,"IN"
"3095","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,7,4,"OUT"
"3096","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Quiche Printanière","Red Fruit TartsChocolate and Cherry Tarts",2,8,NA,NA
"3097","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,1,8,"IN"
"3098","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,2,8,"IN"
"3099","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,3,8,"IN"
"3100","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,4,4,"IN"
"3101","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,5,1,"STAR BAKER"
"3102","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,6,5,"IN"
"3103","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,7,4,"OUT"
"3104","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Zupfe Loaf with Gruyère Cheese","Apple and Walnut Granary Rolls Red Onion Cottage Rolls",2,8,NA,NA
"3105","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,1,8,"IN"
"3106","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,2,8,"IN"
"3107","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,3,8,"IN"
"3108","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,4,4,"IN"
"3109","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,5,1,"STAR BAKER"
"3110","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,6,5,"IN"
"3111","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,7,4,"OUT"
"3112","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Christmas Marzipan Biscuits","Raspberry Macarons
Blackcurrant Macarons
Almond Macarons",2,8,NA,NA
"3113","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,1,8,"IN"
"3114","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,2,8,"IN"
"3115","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,3,8,"IN"
"3116","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,4,4,"IN"
"3117","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,5,1,"STAR BAKER"
"3118","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,6,5,"IN"
"3119","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,7,4,"OUT"
"3120","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chicken and Chestnut Pie","Rhubarb Meringue Pie",2,8,NA,NA
"3121","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,1,8,"IN"
"3122","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,2,8,"IN"
"3123","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,3,8,"IN"
"3124","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,4,4,"IN"
"3125","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,5,1,"STAR BAKER"
"3126","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,6,5,"IN"
"3127","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,7,4,"OUT"
"3128","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Rhubarb and Ginger Baked Cheesecake","Orange and Nougatine Croquembouche",2,8,NA,NA
"3129","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,1,8,"IN"
"3130","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,2,8,"IN"
"3131","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,3,8,"IN"
"3132","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,4,4,"IN"
"3133","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,5,1,"STAR BAKER"
"3134","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,6,5,"IN"
"3135","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,7,4,"OUT"
"3136","Janet","Basu",63,"Teacher of Modern Languages","Formby, Liverpool","Chocolate Amaretto Mousse Cake","Pain Aux RaisinPlain CroissantPain Au Chocolat",2,8,NA,NA
"3137","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,1,NA,"IN"
"3138","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,2,2,"IN"
"3139","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,3,5,"IN"
"3140","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,4,2,"IN"
"3141","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,5,4,"OUT"
"3142","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Fresh Mango and Passion Fruit Hummingbird Cake","N/A",1,6,NA,NA
"3143","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,1,NA,"IN"
"3144","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,2,2,"IN"
"3145","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,3,5,"IN"
"3146","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,4,2,"IN"
"3147","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,5,4,"OUT"
"3148","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Millionaires' Shortbread","Meringues with Chocolate and Space DustCoffee flavoured Eclairs",1,6,NA,NA
"3149","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,1,NA,"IN"
"3150","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,2,2,"IN"
"3151","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,3,5,"IN"
"3152","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,4,2,"IN"
"3153","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,5,4,"OUT"
"3154","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Focaccia","Mango and Sultana Buns
Pan au Chocolat with Mars Bars
Tutti Frutti Wheel with Jelly Tots",1,6,NA,NA
"3155","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,1,NA,"IN"
"3156","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,2,2,"IN"
"3157","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,3,5,"IN"
"3158","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,4,2,"IN"
"3159","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,5,4,"OUT"
"3160","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Sticky Toffee Pudding with Tropical Fruit & Toffee Sauce","Bread & Butter Pudding, Treacle Suet Pudding with Fresh Fruit, Apple and Pineapple Crumble",1,6,NA,NA
"3161","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,1,NA,"IN"
"3162","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,2,2,"IN"
"3163","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,3,5,"IN"
"3164","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,4,2,"IN"
"3165","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,5,4,"OUT"
"3166","Jasminder","Randhawa",45,"Assistant Credit Control Manager","Birmingham","Chicken and Mushroom Pie","Jaggery, Carrot, and Spiced Condensed Milk Tart  Fruit and Custard Tart  Thai Chili Red Onion, Duck in Plum Sauce, Salmon and Prawn Canapés",1,6,NA,NA
"3167","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,1,6,"IN"
"3168","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,2,3,"STAR BAKER"
"3169","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,3,7,"IN"
"3170","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,4,1,"STAR BAKER"
"3171","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,5,7,"OUT"
"3172","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,6,NA,NA
"3173","Jason","White",19,"Civil Engineering Student","Croydon","Lemon Meringue CupcakesApple and Cinnamon Cupcakes","UNKNOWN",2,7,NA,NA
